DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,NO_CAPAS_RASTA,PH_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,PROFUND_MOTEADOS_RASTA,PROFUND_RAICES_VIVAS_RASTA,prof_efectiva,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc.x,porc.y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,TIPO_SIEMBRA_Manual,TIPO_SIEMBRA_Mecanizado,MATERIAL_GENETICO_ADV 9293 (Syngenta),MATERIAL_GENETICO_ADV 9339 (Syngenta),MATERIAL_GENETICO_CORPOICA V 114,MATERIAL_GENETICO_Cerato (Syngenta),MATERIAL_GENETICO_DK 1040,MATERIAL_GENETICO_DK 1596,MATERIAL_GENETICO_DK 234,MATERIAL_GENETICO_DK 234 YGRR,MATERIAL_GENETICO_DK7088,MATERIAL_GENETICO_FNC 114,MATERIAL_GENETICO_FNC 3056,MATERIAL_GENETICO_ICA V 109,MATERIAL_GENETICO_ICA V 156,MATERIAL_GENETICO_ICA V 305,MATERIAL_GENETICO_Impacto (Syngenta),MATERIAL_GENETICO_NK254 (Syngenta),MATERIAL_GENETICO_Otro,MATERIAL_GENETICO_P3966 (Pioneer),MATERIAL_GENETICO_P4082 (Pioneer),MATERIAL_GENETICO_PAC 105,MATERIAL_GENETICO_PIONEER 30F32,MATERIAL_GENETICO_PIONEER 30F32HW,MATERIAL_GENETICO_PIONEER 30F35,MATERIAL_GENETICO_PIONEER 30F35 H,MATERIAL_GENETICO_PIONEER 30F35 HRR,MATERIAL_GENETICO_Sinko (Syngenta),MATERIAL_GENETICO_Status (Syngenta),CULT_ANT_Algodon,CULT_ANT_Frijol,CULT_ANT_Maiz,CULT_ANT_Pastos,CULT_ANT_Yuca,METODO_COSECHA_Manual,METODO_COSECHA_Mecanizada,TERRENO_CIRCUN_RASTA_ONDULADO,TERRENO_CIRCUN_RASTA_ONDULADO Y MONTANIOSO,TERRENO_CIRCUN_RASTA_PLANO O LLANO,POSICION_PERFIL_RASTA_LADERA CONCAVA,POSICION_PERFIL_RASTA_LADERA CONVEXA,POSICION_PERFIL_RASTA_LADERA PLANA,POSICION_PERFIL_RASTA_PIE DE UNA ELEVACION,POSICION_PERFIL_RASTA_PLANO,POSICION_PERFIL_RASTA_PLANO CON ONDULACIONES,PEDREG_PERFIL_ROCAS_MUY ROCOSO,PEDREG_PERFIL_ROCAS_SIN ROCAS,ESTRUCTURA_RASTA_ATERRONADA,ESTRUCTURA_RASTA_GRANULAR,ESTRUCTURA_RASTA_MASIVA,ESTRUCTURA_RASTA_SUELTA O POLVOSA,OBSERVA_COSTRAS_DURAS_RASTA_MUY MARCADAS,OBSERVA_COSTRAS_DURAS_RASTA_NO HAY,OBSERVA_COSTRAS_DURAS_RASTA_POCO MARCADAS,SITIO_EXPUESTO_SOL_RASTA_LA MANIANA,SITIO_EXPUESTO_SOL_RASTA_LA MANIANA Y LA TARDE,SITIO_EXPUESTO_SOL_RASTA_LA TARDE,OBSERVA_COSTRAS_BLANCAS_RASTA_NO HAY,OBSERVA_COSTRAS_BLANCAS_RASTA_POCO MARCADAS,OBSERVA_COSTAS_NEGRAS_RASTA_NO HAY,OBSERVA_COSTAS_NEGRAS_RASTA_POCO MARCADAS,REGION_SECA_ARIDA_RASTA_NO,REGION_SECA_ARIDA_RASTA_SI,OBSERVA_PLANTAS_PEQUENAS_RASTA_MUY AFECTADAS,OBSERVA_PLANTAS_PEQUENAS_RASTA_NO HAY CULTIVO,OBSERVA_PLANTAS_PEQUENAS_RASTA_PLANTAS NORMALES,OBSERVA_PLANTAS_PEQUENAS_RASTA_POCO AFECTADAS,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_BUENO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_ESPACIADO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_MUY BUENO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_REGULAR,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_SIN COBERTURA,d.interno_BUENO,d.interno_EXCESIVO,d.interno_LENTO A MUY LENTO,drenaje_externo_LENTO,drenaje_externo_NINGUNO,SEM_TRATADAS,DRENAJE,ALMACENAMIENTO_FINCA,CAP_ENDURE_RASTA,MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_RAICES_VIVAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,Grupo
3,50,78,55000,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,5.5,19,10,25,20,20,0,46.67,0,0,0,0,0,53.33,0,0,100,0,0,0,0,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.44,24.65,29.05,8.79,12800.76,0.41,85.7,0.09,82.62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2
7,51,81,63000,17,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69,0,0,0,0,0,30,0,0,0,3,3,2,6,0,0,0,25,60,0,48.33,0,0,0,0,0,51.67,0,0,0,0,0,51.67,48.33,0,0,0,33.2,24.36,28.78,8.84,15270.45,0.4,394,0.25,80.17,33.26,23.72,28.49,9.54,23140.46,0.26,246.5,0.16,78.79,32.14,22.49,27.31,9.65,16614.59,0.05,268.2,0.17,80,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
6,49,87,60000,17,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,48,0,0,5,0,0,20,0,0,0,2,2,3,5.5,0,0,0,32,32,0,66.15,0,0,0,0,0,33.85,0,0,0,0,0,33.85,66.15,0,0,0,33.05,24.18,28.62,8.87,15241.33,0.35,426.4,0.28,80.05,33.38,23.71,28.55,9.67,23601.26,0.28,214.1,0.14,78.48,32.17,22.67,27.42,9.5,17490.8,0.02,296.2,0.2,80.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2
5,47,99,74000,7,0,0,0,0,0,0,2,2,0,0,0,1,0,57.5,0,63,0,0,0,0,0,50,0,1,0,3,3,3,5.5,0,0,0,40,70,0,0,0,0,0,0,0,100,0,0,0,0,0,44.29,55.71,0,0,0,33.31,24.53,28.92,8.78,15221.06,0.45,380.8,0.22,80.2,33.13,23.9,28.52,9.23,22515.62,0.24,243.1,0.16,79.1,32.43,22.65,27.54,9.78,21638.98,0.09,327.2,0.17,79.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2
6,51,76,63000,16,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,80.5,0,0,0,0,0,30,0,0,0,3,3,2,5.5,0,0,0,28,28,0,55.38,0,0,44.62,0,0,0,0,0,0,0,0,0,100,0,0,0,33.31,24.53,28.92,8.78,15221.06,0.45,380.8,0.22,80.2,33.13,23.9,28.52,9.23,22515.62,0.24,243.1,0.16,79.1,32.89,22.95,27.92,9.94,14968.58,0.14,189.4,0.19,79.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
6,51,81,60500,16,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,4,4,2,6,0,0,0,22,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.27,24.47,28.87,8.8,15353.37,0.42,414.8,0.25,80.03,33.24,23.83,28.54,9.41,22807.7,0.28,238.7,0.16,78.96,32.32,22.44,27.38,9.88,16557.82,0.05,176,0.15,79.42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
4,44,85,55000,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,6,0,0,10,26,26,0,41.67,0,0,0,0,58.33,0,0,0,100,0,0,0,0,0,0,0,33.69,23.81,28.75,9.88,14672.54,0.35,227.5,0.2,80.82,33.42,23.76,28.59,9.67,23841.37,0.34,367.2,0.19,85.83,32.43,24.18,28.31,8.25,13723.58,0.03,192.7,0.19,85.77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
5,46,84,75000,8,1,0,0,0,0,0,2,2,0,0,1,4,0,0,1.5,115,0,2.5,0,0,30,30,0,0,2,3,3,2,5.5,0,0,0,40,68,0,0,0,0,0,0,0,100,0,0,0,0,0,48.53,51.47,0,0,0,33.3,24.29,28.8,9.01,15429.55,0.4,395.4,0.25,79.88,33.26,23.69,28.48,9.57,23213.61,0.26,245.1,0.16,78.74,32.11,22.45,27.28,9.66,15034.96,0.05,164,0.16,79.94,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2
4,46,78,60000,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,2,1,2,6,0,0,35,0,35,0,0,0,0,55,0,45,0,0,0,100,0,0,0,0,0,0,0,34.28,23.9,29.09,10.39,15633.48,0.48,160.3,0.15,80.48,32.99,23.73,28.36,9.25,22941.95,0.26,389.2,0.21,86.37,32.53,24.22,28.37,8.31,12231.3,0.03,170.7,0.19,86.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
3,48,92,62000,9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,3,1,2,5.5,0,0,25,32,32,0,0,0,0,0,0,60,40,0,0,100,0,0,0,0,0,0,0,32.8,24.01,28.41,8.79,16158.21,0.22,294.9,0.22,84.6,32.74,23.34,28.04,9.4,23912.61,0.22,284,0.17,83.47,31.85,23.2,27.53,8.65,18563.46,0,71.3,0.02,82.86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2
5,46,83,72000,14,1,0,0,0,0,1,0,3,0,1,0,1,0,0,0,138,0,0,0,0,0,60,0,0,0,5,4,2,6,0,0,25,19,25,0,0,0,0,0,0,0,100,0,0,0,0,0,55.74,44.26,0,0,0,33.27,24.47,28.87,8.8,15320.63,0.42,413.8,0.25,80,33.24,23.8,28.52,9.44,22778.46,0.28,239,0.16,78.98,32.45,22.57,27.51,9.88,15162.35,0.05,173,0.16,79.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,2
5,45,77,75000,17,0,1,0,0,0,0,0,1,0,0,0,3,2,0,9,0,0,23,0,0,30,30,0,0,2,2,5,2,5.5,0,0,0,25,60,0,0,0,0,0,0,0,100,0,0,0,0,0,55,45,0,0,0,33.31,24.36,28.83,8.95,15132.61,0.35,181.1,0.12,80.44,34.32,24.54,29.43,9.77,22715.79,0.53,272.6,0.16,79.46,33.28,24.5,28.89,8.78,11161.66,0.33,88.6,0.13,82.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
4,47,88,55000,11,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,15,0,0,15,0,0,15,0,0,0,1,3,2,5.5,0,0,0,13,60,0,30,0,0,0,0,70,0,0,0,0,100,0,0,0,0,0,0,31.88,24.75,28.31,7.12,13788.33,0.02,161,0.15,88.93,33.22,25.22,29.22,7.99,22101.05,0.19,163.8,0.07,84.14,32.65,24.77,28.71,7.88,16339.83,0.14,15.1,0.02,82.36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
5,48,81,66700,17,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,69,0,0,0,0,0,60,0,0,0,4,2,2,6,0,0,0,20,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.35,24.47,28.91,8.88,15416.88,0.42,411.4,0.25,79.83,33.28,23.8,28.54,9.48,22871.44,0.28,248.5,0.16,78.92,32.43,22.54,27.48,9.89,15184.77,0.05,166,0.16,79.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2
6,53,84,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,276,0,0,0,0,0,60,0,0,0,4,1,1,5,26,7,0,23,26,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,33.32,24.36,28.84,8.96,14658.39,0.4,198.3,0.15,80.7,34.56,24.82,29.69,9.74,22774.85,0.6,227.2,0.12,78.69,33.47,24.41,28.94,9.05,17480.09,0.37,135.3,0.13,81.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2
4,45,84,65000,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,5.5,0,0,32,10,32,0,46.67,0,0,0,0,0,53.33,0,0,100,0,0,0,0,0,0,0,33.14,24.23,28.69,8.91,15322.65,0.38,395.4,0.25,79.92,33.33,23.72,28.53,9.61,23404.95,0.26,245.1,0.16,78.59,32.11,22.41,27.26,9.7,14262.43,0.06,151.7,0.14,79.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2
6,52,76,70000,18,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,115,0,0,0,0,0,30,0,0,0,4,2,2,6,0,0,0,28,28,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.35,24.47,28.91,8.88,15416.88,0.42,411.4,0.25,79.83,33.28,23.8,28.54,9.48,22871.44,0.28,248.5,0.16,78.92,32.43,22.54,27.48,9.89,15184.77,0.05,166,0.16,79.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
5,54,63,62000,9,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,60,0,0,0,4,1.3,2,5.5,0,0,25,47,47,0,0,0,0,41.67,0,0,58.33,0,0,0,0,0,58.33,41.67,0,0,0,34.63,25.05,29.84,9.59,15520.22,0.57,98.2,0.05,77.57,33.57,24.21,28.89,9.36,22346.75,0.38,336.5,0.22,81.3,33.25,24.68,28.96,8.57,9154.69,0.4,34.6,0,82.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,2
7,55,73,13500,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,2,1,1,5.5,0,0,0,30,50,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.38,24.55,28.96,8.83,14453.73,0.39,85.7,0.08,82.34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,2
5,47,81,65000,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,3,1,2,6,0,0,0,35,60,0,0,0,0,0,0,46.67,53.33,0,0,100,0,0,0,0,0,0,0,32.84,23.95,28.39,8.89,16226.42,0.25,263.9,0.2,84.48,32.74,23.37,28.05,9.37,23985.17,0.21,289.1,0.17,83.35,31.77,23.07,27.42,8.69,14407.83,0,48.3,0,82.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2
5,47,97,72000,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,109,0,0,0,0,0,20,0,0,0,3,3,3,6,0,0,20,19,20,0,0,0,0,0,0,0,100,0,0,0,0,0,45.45,54.55,0,0,0,33.28,24.84,29.06,8.44,14845.46,0.4,262.7,0.15,80.3,33.19,24.02,28.61,9.17,22319.79,0.29,330.5,0.17,78.96,32.65,22.62,27.63,10.03,21579.56,0.1,238,0.17,79.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,2
4,49,78,60000,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,30,0,0,0,3,1,2,5.5,0,0,0,31,60,0,0,0,0,0,0,31.67,0,68.33,0,100,0,0,0,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.38,24.54,28.96,8.84,12791.64,0.38,64.9,0.06,82.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2
6,41,82,60000,17,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,92,0,0,0,0,0,0,0,0,0,2,3,2,6,0,0,0,31,31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.13,24.19,28.66,8.94,15355.27,0.38,426.4,0.28,79.97,33.36,23.72,28.54,9.63,23476.86,0.26,214.1,0.14,78.52,32.25,22.44,27.34,9.81,12866.84,0.06,151.7,0.16,79.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
4,47,90,62000,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,3,1,2,6,0,0,17,22,22,0,26.67,0,0,0,0,0,73.33,0,0,100,0,0,0,0,0,0,0,32.85,23.93,28.39,8.91,16235.3,0.25,263.9,0.2,84.36,32.71,23.35,28.03,9.37,23897.37,0.21,284,0.17,83.5,31.82,23.2,27.51,8.62,17719.86,0,71.3,0.02,82.88,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2
5,46,76,70000,16,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,161,0,0,0,0,0,0,0,0,0,3,5,2,6,0,0,0,23,60,0,0,0,0,0,0,0,100,0,0,0,0,0,58.33,41.67,0,0,0,34.37,24.89,29.63,9.48,15771.34,0.52,98.2,0.05,77.97,33.68,24.32,29,9.36,22303.83,0.41,317.6,0.21,81.01,33.43,24.63,29.03,8.81,11306.31,0.43,74.7,0.07,82.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2
4,47,84,60000,6,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,6,0,0,24,13,24,0,38.33,0,0,0,0,61.67,0,0,0,61.67,38.33,0,0,0,0,0,0,32.91,24.23,28.57,8.69,14606.62,0.25,250.8,0.15,82.42,33.29,24.38,28.83,8.91,22132.6,0.41,156.6,0.09,81.05,34.7,23.83,29.26,10.87,16932.2,0.79,2.2,0,73.71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
